Country,C Television,C Police,C Courts,C Government,C Political parties,C Civil services,C Elections,Importance of democracy,Highest educational level,Age,Scale of incomes,Sex,Strong Leader,Expert Non Govt Person,Signing a petition,Joining unofficial strikes
20,4,2,3,3,4,2,2,8,6,38.0,7,1,4,3,1,1
20,1,4,4,4,4,2,4,10,3,32.0,6,1,4,4,1,2
20,3,2,2,3,3,2,3,10,1,57.0,5,2,4,2,1,3
20,3,2,2,3,4,2,2,10,6,44.0,8,2,4,2,1,2
20,4,3,3,3,4,3,4,8,6,22.0,7,2,4,2,1,1
20,4,2,3,3,3,4,4,10,6,43.0,6,2,2,2,1,3
20,4,2,2,2,3,2,2,10,2,55.0,,2,3,3,2,2
20,2,3,3,3,4,4,4,8,4,46.0,8,1,2,1,2,3
20,2,3,3,3,4,4,4,9,4,41.0,7,1,,2,2,3
20,4,2,3,3,3,4,2,10,3,42.0,5,1,4,3,1,2
20,2,2,2,2,2,2,2,8,3,57.0,4,2,3,2,3,3
20,1,1,2,2,3,2,3,9,5,46.0,8,1,1,1,2,3
20,3,2,2,2,3,2,2,10,6,73.0,,1,3,3,1,3
20,3,2,2,3,3,4,4,10,3,53.0,5,2,3,3,1,1
20,2,2,1,1,3,2,2,10,4,77.0,4,2,3,3,1,3
20,3,2,3,3,3,3,2,9,8,38.0,6,2,4,2,1,3
20,3,2,3,3,4,2,2,9,4,63.0,4,1,3,2,2,3
20,3,2,2,2,3,2,2,10,7,55.0,5,2,3,3,1,1
20,3,2,3,3,3,2,2,9,1,71.0,5,2,4,4,1,2
20,4,3,2,3,3,2,3,9,3,57.0,,2,3,3,1,1
20,3,3,3,4,4,3,3,5,4,33.0,6,2,3,3,2,2
20,3,2,2,3,4,3,3,10,6,45.0,6,2,4,2,1,1
20,2,1,1,2,3,1,3,10,3,38.0,6,2,2,2,2,3
20,4,3,3,3,3,3,3,9,3,23.0,9,2,2,2,3,3
20,4,3,4,4,4,2,4,10,1,52.0,7,2,2,1,2,2
20,4,3,4,3,4,2,4,5,5,18.0,8,2,2,1,3,2
20,4,3,4,4,4,2,4,5,5,18.0,6,1,2,1,3,2
20,2,2,2,2,3,3,2,10,2,66.0,6,1,4,3,2,2
20,4,2,2,2,2,2,2,10,6,52.0,8,2,4,4,1,1
20,2,1,1,2,2,2,2,9,2,87.0,2,1,2,2,3,3
20,3,3,2,2,3,3,3,7,5,32.0,5,2,4,2,1,2
20,3,2,2,3,3,3,3,8,6,78.0,7,1,3,2,1,2
20,2,1,1,2,3,3,3,7,5,36.0,4,2,3,3,1,2
20,3,2,2,3,3,2,3,9,2,48.0,4,1,3,2,2,3
20,2,2,2,2,2,2,2,10,4,56.0,5,2,4,2,1,1
20,3,3,3,3,3,3,3,9,5,44.0,,2,2,2,2,3
20,3,2,2,2,4,2,2,10,4,38.0,6,1,2,2,2,2
20,3,2,3,3,3,2,3,9,2,33.0,4,2,4,4,1,2
20,3,2,2,2,3,2,3,10,5,56.0,,1,3,2,3,3
20,3,2,2,3,3,3,3,8,3,35.0,6,1,3,2,2,1
20,2,2,2,2,2,2,2,8,6,68.0,8,1,4,4,1,1
20,2,2,2,2,2,2,2,9,2,18.0,6,2,4,2,2,3
20,3,1,2,2,3,2,2,9,6,23.0,5,2,3,1,1,3
20,2,2,2,2,3,3,3,10,6,32.0,,1,2,2,2,3
20,2,2,2,2,3,2,2,9,5,25.0,,2,4,4,1,3
20,3,2,2,2,3,3,4,8,4,51.0,6,1,1,2,1,1
20,3,2,,2,,2,,9,6,46.0,7,2,3,3,1,1
20,2,1,2,2,3,2,2,8,5,18.0,5,1,3,3,2,3
20,3,2,2,2,3,2,1,9,3,18.0,,2,3,3,1,2
20,3,2,3,3,3,3,3,9,2,33.0,4,1,2,2,1,3
20,3,2,3,3,3,2,3,8,2,28.0,4,1,4,2,1,3
20,2,2,2,2,2,2,3,7,1,33.0,4,1,4,4,1,2
20,3,2,2,2,4,3,2,9,5,42.0,,1,3,2,1,3
20,2,2,2,2,2,2,2,9,5,60.0,5,2,4,2,1,3
20,2,2,2,2,2,2,,10,5,28.0,3,1,4,2,1,2
20,3,2,3,2,4,2,,8,1,21.0,4,1,3,3,3,3
20,2,2,1,2,3,2,2,10,7,30.0,7,2,3,2,2,2
20,4,2,3,3,3,3,3,10,6,33.0,6,2,3,3,1,1
20,4,2,2,3,4,4,3,9,6,27.0,5,2,4,3,1,2
20,2,2,3,3,3,2,3,7,6,50.0,6,1,1,1,2,3
20,2,4,4,3,3,3,3,9,6,48.0,7,1,1,2,2,3
20,2,2,2,2,2,3,3,7,1,34.0,7,2,2,2,2,3
20,3,3,3,3,4,4,3,10,2,44.0,7,1,2,3,2,3
20,2,2,2,2,,2,2,9,7,43.0,6,2,,2,1,3
20,2,2,2,2,3,2,2,9,7,52.0,,1,1,1,1,3
20,3,3,3,3,3,2,2,9,6,48.0,7,2,1,4,3,3
20,2,3,4,3,4,3,4,9,3,68.0,,1,1,2,2,1
20,2,2,2,2,4,3,3,10,3,62.0,5,1,1,4,2,2
20,3,2,3,2,2,2,2,8,3,27.0,7,2,2,2,2,1
20,3,2,2,2,2,2,2,8,3,29.0,5,1,2,2,3,3
20,2,2,3,2,2,3,2,9,5,44.0,7,1,1,1,3,3
20,3,2,3,2,2,3,3,10,4,38.0,5,1,1,1,3,3
20,3,3,2,3,2,2,3,9,3,31.0,6,2,1,2,2,2
20,3,3,4,2,2,3,3,9,2,62.0,,2,2,3,2,3
20,4,3,3,3,3,4,3,10,1,42.0,6,2,1,4,2,3
20,2,2,3,3,4,4,2,10,1,49.0,6,1,1,3,2,3
20,2,2,2,3,2,3,3,9,7,54.0,,2,2,4,2,3
20,3,2,3,2,3,3,3,8,6,29.0,5,2,1,2,2,3
20,3,2,3,3,2,2,3,7,6,54.0,4,1,2,3,1,2
20,2,2,2,2,2,3,3,9,5,24.0,3,1,1,2,2,3
20,2,2,2,2,3,2,3,8,1,58.0,8,2,1,4,3,3
20,4,2,2,3,2,2,3,9,2,55.0,7,2,1,2,1,3
20,2,2,2,2,3,3,3,7,2,47.0,6,2,2,4,1,3
20,2,2,3,4,3,3,3,9,6,38.0,6,2,1,1,1,2
20,2,2,2,2,2,3,2,7,2,51.0,,2,2,3,2,2
20,3,4,4,3,4,2,3,9,6,68.0,8,1,1,4,2,3
20,2,2,2,2,2,2,2,8,2,44.0,7,2,1,2,1,2
20,3,3,3,2,4,2,3,10,1,64.0,7,2,1,4,2,3
20,3,1,2,2,3,2,1,10,2,71.0,6,1,4,3,1,2
20,2,1,2,3,3,,4,10,2,80.0,3,1,4,4,3,3
20,4,1,1,3,3,3,1,10,3,60.0,5,2,4,4,1,1
20,3,2,2,2,3,2,3,10,3,42.0,5,2,4,2,2,2
20,3,1,2,2,3,3,2,10,2,72.0,3,2,4,3,1,2
20,3,1,1,2,3,1,2,10,6,54.0,8,2,4,3,1,1
20,2,1,3,3,3,3,1,10,3,39.0,6,1,4,1,1,2
20,3,2,2,2,3,2,2,10,2,74.0,4,1,4,3,2,3
20,2,1,4,4,4,2,4,10,4,49.0,8,1,4,1,1,2
20,4,2,2,2,3,2,2,10,6,37.0,5,2,2,3,1,2
20,2,2,2,2,2,2,2,9,4,58.0,5,2,3,2,2,3
20,2,2,2,2,2,2,3,10,5,26.0,8,1,3,2,1,1
20,3,2,3,2,2,2,2,7,2,21.0,3,1,2,2,1,2
20,3,2,3,3,3,2,3,10,6,30.0,5,2,3,2,1,3
20,2,2,2,2,3,2,3,10,6,24.0,4,2,3,2,1,1
20,3,2,2,2,2,2,3,10,6,24.0,4,1,3,2,1,3
20,3,2,2,2,2,2,2,10,5,58.0,7,1,3,2,1,3
20,2,2,3,3,3,3,4,10,2,61.0,,2,3,3,1,3
20,3,2,2,2,4,2,,10,5,49.0,7,2,2,2,1,3
20,4,2,,2,2,2,3,9,5,38.0,7,2,4,4,2,3
20,3,2,3,3,3,2,3,9,2,58.0,4,1,3,2,3,3
20,2,2,2,2,3,3,3,7,3,45.0,,1,3,3,1,2
20,3,2,3,3,4,2,2,10,5,53.0,,1,1,1,1,2
20,2,2,2,2,2,2,2,10,2,70.0,4,2,3,3,1,3
20,2,2,2,2,3,2,3,10,6,22.0,,2,3,2,1,2
20,3,2,2,3,2,3,2,10,2,30.0,,1,3,3,2,2
20,3,3,3,3,4,4,4,8,5,22.0,6,2,3,2,1,3
20,,2,2,2,4,3,,8,6,33.0,7,1,3,3,2,3
20,2,2,2,2,3,2,2,10,4,56.0,7,1,3,2,2,2
20,3,2,3,4,4,2,,10,1,68.0,5,1,4,2,3,3
20,3,2,3,2,3,2,2,9,6,53.0,2,2,3,3,2,2
20,3,2,3,3,3,2,3,9,3,51.0,8,2,4,1,2,1
20,3,2,3,3,3,3,4,8,1,68.0,2,2,4,3,3,3
20,3,1,1,2,2,2,2,10,1,60.0,6,2,4,1,3,3
20,3,2,3,3,3,2,2,10,6,83.0,,2,4,2,1,2
20,4,2,2,3,3,2,2,10,3,45.0,7,2,4,3,2,3
20,3,2,2,2,3,2,2,10,6,28.0,3,1,3,1,2,2
20,2,2,2,2,2,2,2,5,3,33.0,5,2,3,2,2,2
20,3,2,2,2,2,2,1,10,6,41.0,6,2,3,2,1,1
20,4,4,2,2,4,4,4,10,5,52.0,7,1,4,4,1,3
20,3,3,3,4,4,4,3,10,3,27.0,6,2,4,2,3,2
20,3,3,3,3,3,4,2,10,4,25.0,5,2,4,2,2,1
20,3,3,4,3,4,4,3,10,3,34.0,8,2,4,2,2,2
20,3,2,2,3,3,2,4,10,3,38.0,6,1,2,2,2,2
20,3,2,3,2,3,2,2,10,2,46.0,8,2,3,1,1,2
20,2,2,3,3,3,3,3,10,1,48.0,8,1,2,2,1,2
20,3,2,3,3,3,3,3,10,5,53.0,7,2,4,2,2,2
20,2,2,3,3,3,3,3,9,6,48.0,1,1,2,2,1,3
20,3,2,2,2,2,3,3,10,2,32.0,7,2,2,2,2,3
20,3,2,3,3,3,2,3,8,4,20.0,4,2,3,3,2,3
20,4,3,4,3,4,3,2,8,6,41.0,6,2,3,2,1,1
20,4,4,3,4,4,3,4,7,7,38.0,7,1,2,2,1,2
20,3,3,3,3,4,3,2,10,3,52.0,7,1,1,1,2,3
20,2,2,3,2,2,2,2,8,4,38.0,5,1,2,2,3,3
20,3,3,3,3,3,2,2,8,2,58.0,7,2,1,2,2,3
20,3,2,2,3,4,3,3,8,2,44.0,6,2,1,1,3,3
20,4,2,3,3,4,4,3,9,4,38.0,3,1,3,2,1,1
20,1,2,2,2,3,2,2,9,7,54.0,,1,1,1,2,3
20,2,3,3,2,3,2,2,10,2,45.0,,2,1,1,2,3
20,2,2,3,3,3,2,2,10,1,63.0,7,1,3,3,2,2
20,3,2,2,3,3,3,3,10,3,65.0,8,2,4,4,1,1
20,3,1,1,2,2,3,2,10,3,18.0,,1,2,2,1,3
20,3,2,2,3,3,3,1,8,4,19.0,3,1,4,1,2,2
20,1,2,2,2,3,2,1,10,4,34.0,6,2,4,2,2,2
20,2,2,3,3,3,2,2,10,6,42.0,7,1,4,3,1,1
20,3,3,3,3,3,3,3,5,3,37.0,5,2,2,2,2,2
20,4,3,4,4,4,4,3,6,3,35.0,5,1,3,3,1,2
20,4,1,1,1,2,2,2,10,6,50.0,7,2,3,2,2,2
20,2,2,2,2,4,2,2,9,1,68.0,6,2,4,4,2,3
20,3,1,1,3,3,3,3,3,3,34.0,6,2,2,1,2,2
20,2,2,2,3,3,2,1,10,7,19.0,7,2,3,3,1,2
20,2,2,2,2,2,2,2,10,6,50.0,6,1,4,3,1,2
20,2,2,2,2,2,2,2,10,7,52.0,6,2,3,3,1,2
20,3,2,4,3,3,2,2,10,4,48.0,8,1,3,2,2,2
20,3,1,4,3,3,2,2,10,6,48.0,8,2,4,3,2,2
20,4,3,3,4,4,4,4,10,6,33.0,3,2,2,1,1,2
20,3,2,2,2,3,2,2,8,1,57.0,6,2,3,2,1,3
20,3,2,2,2,3,2,2,10,5,77.0,5,1,4,3,3,3
20,3,1,2,2,2,2,2,7,1,68.0,4,2,3,2,3,3
20,4,3,4,3,3,3,3,10,3,82.0,1,1,4,3,3,3
20,3,2,2,2,3,3,2,10,1,58.0,3,2,4,2,2,2
20,2,2,2,2,2,2,2,10,1,90.0,1,2,3,2,1,3
20,4,4,4,4,4,4,4,10,7,51.0,9,2,4,1,2,3
20,2,1,1,1,2,1,3,10,2,53.0,5,1,4,2,2,3
20,4,3,2,2,3,3,4,10,5,34.0,7,2,4,2,2,2
20,3,1,1,1,1,1,2,10,6,31.0,4,2,4,1,1,2
20,3,2,2,3,4,3,3,10,4,50.0,5,2,4,1,2,3
20,3,3,3,3,3,3,2,10,5,38.0,7,2,4,1,1,2
20,3,1,2,3,4,3,1,10,5,34.0,6,1,4,2,1,2
20,3,2,2,2,3,3,3,10,3,36.0,5,1,4,2,2,2
20,2,1,2,4,2,1,2,10,5,49.0,9,2,4,1,1,2
20,4,3,3,2,4,4,4,10,3,29.0,3,2,4,1,1,3
20,2,1,1,1,3,2,2,8,3,37.0,7,1,4,1,1,3
20,4,1,1,1,1,1,3,10,1,47.0,5,2,3,1,1,2
20,4,2,2,2,2,2,2,10,6,26.0,6,2,4,2,1,1
20,4,2,2,2,2,2,2,10,6,30.0,6,1,4,2,2,1
20,3,1,1,1,3,3,4,8,4,44.0,5,2,4,1,1,3
20,2,1,1,1,2,1,1,10,6,63.0,7,1,4,2,1,3
20,3,2,3,3,3,2,3,10,7,34.0,7,1,4,2,1,2
20,3,1,1,1,1,1,2,10,1,73.0,4,1,4,2,3,2
20,4,2,2,3,3,3,4,10,3,36.0,6,2,4,2,1,2
20,3,2,3,3,3,4,4,10,6,42.0,6,1,4,3,1,2
20,1,1,1,1,1,2,1,5,1,42.0,6,2,4,3,2,2
20,4,2,3,3,4,4,4,10,1,46.0,6,1,4,1,1,1
20,3,4,4,,3,2,3,10,7,46.0,6,2,4,1,1,2
20,2,2,2,3,4,2,2,10,3,42.0,7,1,4,1,1,1
20,2,3,2,2,3,2,2,8,2,33.0,5,2,2,1,2,3
20,2,3,3,3,4,3,3,10,1,59.0,,2,1,2,3,3
20,2,2,2,2,3,3,3,9,4,51.0,4,2,1,1,3,3
20,3,3,2,,3,2,3,9,5,32.0,5,2,2,2,1,3
20,3,3,2,3,3,4,3,9,3,34.0,,2,1,2,2,3
20,3,3,3,3,3,3,3,8,1,72.0,,2,2,3,2,2
20,2,2,2,2,3,2,3,9,3,58.0,7,2,1,1,3,3
20,1,1,3,1,2,2,2,9,2,29.0,6,2,1,1,3,3
20,3,3,4,3,4,4,3,8,2,38.0,5,1,1,1,2,2
20,2,2,2,2,3,3,2,8,5,46.0,,1,2,2,2,3
20,3,3,3,3,3,3,2,8,1,37.0,5,1,2,2,3,3
20,2,2,2,2,2,2,2,10,6,30.0,5,2,2,2,2,3
20,2,2,2,2,2,2,2,8,3,41.0,6,1,3,2,2,2
20,2,2,2,2,2,2,2,10,2,66.0,2,2,4,3,2,2
20,4,3,3,3,3,3,3,10,5,65.0,5,2,3,2,2,1
20,2,1,1,2,2,2,2,7,0,78.0,4,2,3,3,3,3
20,3,1,2,3,3,2,4,7,6,65.0,5,2,3,3,2,3
20,3,2,2,2,3,3,,10,3,36.0,,2,4,2,1,2
20,3,2,3,3,4,2,3,10,6,47.0,6,1,4,3,1,3
20,3,2,2,3,3,3,2,10,2,53.0,6,2,3,3,1,2
20,3,3,3,3,3,3,4,10,6,29.0,3,2,3,2,2,2
20,2,3,2,2,2,2,3,8,4,37.0,3,2,4,2,2,3
20,2,2,2,2,2,2,2,9,3,61.0,5,2,4,1,1,3
20,2,2,2,2,2,2,2,10,6,22.0,6,2,3,3,1,1
20,4,3,2,4,4,3,4,10,6,62.0,1,2,3,3,1,
20,4,3,2,2,3,2,2,9,4,23.0,5,1,3,2,1,1
20,3,2,2,2,3,2,3,10,6,28.0,4,2,4,4,2,2
20,3,3,3,3,3,2,1,5,3,20.0,8,1,3,3,2,2
20,2,2,2,2,2,2,3,10,3,24.0,4,1,3,2,1,1
20,2,3,,2,2,,,10,6,26.0,6,2,3,2,1,2
20,3,2,,3,3,3,,10,6,38.0,,2,3,2,1,2
20,3,2,3,3,3,2,3,8,5,29.0,,1,3,3,2,3
20,3,2,3,2,,3,4,9,6,40.0,5,2,4,4,2,3
20,3,2,2,2,3,2,3,10,2,52.0,3,2,4,2,1,2
20,3,2,2,2,2,2,2,10,6,18.0,,2,3,3,1,3
20,2,2,3,3,,2,,10,6,88.0,,2,4,4,3,3
20,3,2,3,3,3,3,3,10,6,24.0,4,2,3,2,1,2
20,3,1,2,2,2,3,2,6,0,56.0,4,2,1,3,3,3
20,4,2,2,3,3,3,2,8,5,23.0,7,1,4,1,2,2
20,1,1,3,2,2,3,2,8,7,26.0,6,1,1,2,1,3
20,3,1,3,3,4,2,1,10,7,24.0,7,1,4,2,2,2
20,3,2,2,3,3,3,2,10,5,24.0,7,1,4,3,1,2
20,3,3,3,3,4,4,3,10,6,37.0,,2,1,1,2,3
20,2,3,3,3,4,4,4,9,6,30.0,,2,1,,1,3
20,3,3,2,2,4,3,3,8,6,51.0,,1,2,2,3,3
20,2,2,2,2,3,3,2,9,7,47.0,7,1,1,1,2,3
20,2,3,3,3,4,3,3,10,1,80.0,,2,1,1,2,3
20,2,4,3,3,4,3,2,9,1,69.0,6,2,2,2,2,3
20,2,4,3,2,3,3,2,9,6,64.0,,1,1,2,2,3
20,3,3,3,3,3,3,3,8,4,52.0,8,1,2,2,1,3
20,2,3,2,2,4,3,3,8,7,74.0,,1,1,2,1,3
20,3,3,3,3,3,3,3,10,4,80.0,,2,2,2,3,3
20,3,2,2,2,2,2,3,9,5,23.0,4,2,4,4,1,3
20,3,3,3,3,3,3,3,10,6,62.0,5,2,4,2,2,2
20,3,2,3,2,3,3,2,10,3,53.0,2,1,4,2,1,1
20,3,2,2,3,4,3,2,10,7,52.0,6,1,4,2,1,2
20,1,1,1,2,2,2,1,10,2,81.0,7,2,4,4,1,3
20,2,2,2,2,2,2,2,8,2,60.0,4,2,4,4,1,3
20,2,1,2,3,3,3,3,6,4,37.0,5,2,3,3,2,2
20,2,1,1,1,3,2,1,10,6,54.0,8,1,4,4,1,3
20,2,2,2,2,3,2,3,7,5,33.0,6,2,3,2,2,2
20,2,1,2,2,,2,2,7,5,55.0,5,2,4,4,1,1
20,2,2,3,3,3,2,4,8,3,22.0,7,1,3,3,3,3
20,3,3,2,3,3,3,3,10,3,56.0,6,2,4,4,1,1
20,3,2,2,2,3,3,2,7,2,36.0,4,1,3,2,3,3
20,2,2,,3,3,2,4,10,7,44.0,5,1,4,4,1,2
20,2,2,2,2,3,3,3,7,2,55.0,4,1,3,3,2,2
20,2,2,,2,4,2,4,8,5,56.0,5,2,3,3,3,3
20,,1,1,1,2,3,2,7,1,53.0,6,2,4,4,3,3
20,2,1,1,1,2,2,2,9,1,48.0,6,2,3,2,2,2
20,2,1,2,2,2,3,2,10,5,44.0,7,1,4,4,2,3
20,4,2,3,4,4,2,4,10,6,47.0,7,1,4,2,1,2
20,2,2,2,2,3,3,3,7,5,55.0,2,2,3,3,1,3
20,2,1,1,1,2,2,2,8,1,49.0,6,2,3,4,2,2
20,3,2,2,2,2,2,2,8,2,47.0,4,1,3,3,1,3
20,2,2,3,3,3,3,3,8,1,50.0,4,1,3,3,1,3
20,3,2,2,2,2,2,2,8,2,49.0,3,1,3,3,1,1
20,3,2,2,3,3,2,2,8,5,45.0,6,1,4,2,1,2
20,3,2,2,3,4,2,4,7,1,60.0,,2,1,3,1,2
20,2,1,2,2,3,2,2,10,7,42.0,6,2,4,2,1,1
20,1,1,1,1,1,1,1,10,5,37.0,6,1,3,2,1,2
20,3,2,2,2,2,2,2,8,4,48.0,3,2,4,4,1,3
20,2,,2,2,2,2,2,9,6,67.0,5,2,3,2,2,3
20,3,2,2,2,2,2,2,9,6,52.0,,1,4,3,1,3
20,3,3,3,3,3,3,4,9,5,24.0,4,2,3,2,1,2
20,2,2,2,3,3,3,3,10,5,63.0,6,1,4,2,2,3
20,3,2,3,3,3,,,7,1,55.0,3,1,3,2,1,2
20,,2,4,2,2,3,3,9,5,41.0,5,1,4,4,1,3
20,3,2,2,2,2,3,2,10,6,35.0,6,2,3,3,1,2
20,2,2,2,2,3,3,3,10,4,38.0,4,2,2,2,2,3
20,3,2,2,2,3,2,2,10,6,23.0,8,1,3,3,2,3
20,3,2,3,3,4,3,3,10,5,23.0,8,1,2,2,1,3
20,4,3,3,3,4,3,4,10,5,21.0,7,1,4,1,1,2
20,3,2,2,2,2,1,2,10,5,23.0,4,2,3,2,2,2
20,3,2,3,3,3,2,3,9,4,18.0,5,2,3,1,1,2
20,3,3,3,3,3,3,3,10,6,23.0,8,2,4,1,2,2
20,3,2,4,3,4,2,3,10,4,18.0,6,2,4,1,1,2
20,3,2,2,2,3,2,2,9,6,23.0,7,2,1,2,1,1
20,3,2,3,2,3,2,2,10,3,20.0,8,2,3,2,1,2
20,3,4,3,3,3,3,2,9,7,21.0,6,2,4,2,3,1
20,2,2,2,2,2,2,1,9,7,23.0,8,2,3,3,1,3
20,4,2,3,3,4,3,4,8,7,26.0,8,2,4,2,1,2
20,2,2,4,4,4,2,4,9,3,23.0,7,1,3,2,2,2
20,2,3,2,2,3,2,2,10,7,32.0,8,1,4,3,1,3
20,4,3,3,4,3,2,4,7,6,38.0,6,1,2,2,1,2
20,1,3,4,3,3,3,3,10,2,66.0,6,1,2,2,3,3
20,3,1,1,3,4,2,1,10,1,50.0,4,1,4,4,1,3
20,4,4,4,4,4,4,4,7,3,48.0,5,2,2,2,1,3
20,3,3,4,3,4,3,4,9,2,56.0,6,2,3,1,1,2
20,2,2,3,2,4,3,4,7,2,63.0,2,2,2,2,3,3
20,2,2,2,4,4,3,4,8,1,58.0,1,2,3,3,2,3
20,2,2,1,3,3,2,3,10,2,42.0,5,2,2,2,2,3
20,3,2,2,3,3,2,3,6,2,39.0,6,1,3,3,3,3
20,2,3,3,3,3,3,3,8,2,26.0,3,2,3,3,2,2
20,4,4,4,4,4,4,4,9,5,26.0,7,1,3,2,1,3
20,3,2,2,3,3,3,3,6,2,52.0,7,2,3,3,3,3
20,2,2,2,3,3,2,3,8,2,37.0,3,2,3,3,2,3
20,2,1,2,2,2,2,2,10,4,36.0,7,2,3,3,2,2
20,2,1,2,2,4,2,4,5,5,26.0,4,2,3,1,3,3
20,3,2,2,3,3,2,3,4,1,55.0,7,2,3,3,3,3
20,2,2,2,2,3,2,3,7,0,45.0,5,1,3,4,3,3
20,3,2,3,3,3,2,2,10,5,54.0,7,1,1,2,1,2
20,3,3,3,3,3,3,2,10,4,40.0,8,2,3,2,1,2
20,2,2,2,2,2,2,2,10,3,24.0,6,1,4,4,1,2
20,2,2,3,3,3,3,2,10,3,48.0,8,1,4,4,,2
20,1,1,1,1,1,1,1,8,1,72.0,3,2,2,2,3,3
20,2,2,2,2,2,2,2,10,5,30.0,7,1,3,3,,2
20,2,2,2,3,3,2,2,10,3,56.0,8,1,3,3,2,2
20,2,2,2,2,2,2,2,10,7,47.0,5,2,3,3,2,2
20,3,2,3,3,3,2,2,10,8,44.0,8,2,4,4,2,2
20,3,2,3,3,3,3,3,10,3,47.0,8,1,4,4,1,2
20,2,2,3,3,3,2,2,10,3,21.0,6,1,3,3,2,2
20,2,2,2,2,2,2,2,10,3,20.0,9,2,4,4,1,2
20,3,2,3,3,3,2,2,10,3,31.0,5,1,4,4,2,2
20,3,1,1,1,3,3,3,9,2,22.0,5,2,2,2,1,2
20,3,2,4,4,4,2,4,5,3,39.0,7,1,4,2,1,3
20,3,1,1,2,4,2,2,10,4,25.0,6,1,4,3,2,3
20,3,2,1,1,2,2,1,10,7,25.0,7,1,4,3,1,2
20,4,2,2,3,3,2,2,10,5,24.0,7,1,2,1,1,2
20,4,2,1,4,4,4,2,8,5,23.0,8,1,1,1,3,2
20,3,2,3,2,3,2,3,8,6,31.0,7,2,4,1,2,3
20,4,2,4,4,3,4,2,10,4,42.0,6,1,4,4,1,3
20,2,1,1,2,3,1,3,10,3,38.0,5,2,2,2,2,3
20,3,1,1,3,1,1,2,10,3,40.0,4,1,2,2,2,3
20,3,2,2,3,3,2,4,10,4,53.0,5,2,4,4,1,1
20,3,2,2,2,2,2,1,10,4,49.0,4,2,4,4,3,3
20,3,3,2,2,3,2,3,9,2,23.0,6,2,3,2,2,2
20,3,1,2,2,3,4,2,8,3,78.0,,1,4,4,1,3
20,2,1,1,3,,3,1,10,4,63.0,3,2,4,2,1,2
20,3,1,1,1,2,1,1,10,1,67.0,6,1,4,3,1,3
20,3,3,3,4,4,4,3,9,5,86.0,,2,3,1,1,3
20,3,2,2,2,4,2,3,10,6,40.0,7,2,4,2,1,1
20,3,3,2,2,3,3,3,8,6,20.0,,2,4,4,1,1
20,3,2,3,3,3,2,3,8,3,76.0,,2,4,4,3,3
20,3,2,2,4,3,2,3,10,7,53.0,6,1,3,2,1,2
20,2,1,1,1,2,2,3,10,3,36.0,3,2,3,2,3,3
20,2,1,2,2,2,2,2,9,3,59.0,5,1,3,2,2,2
20,3,2,2,3,3,4,2,8,2,58.0,5,2,3,1,2,2
20,3,1,2,2,3,4,2,8,1,73.0,,2,3,2,3,3
20,2,2,3,2,3,2,3,9,5,62.0,5,1,2,3,2,3
20,4,2,3,3,4,2,3,5,7,28.0,3,2,3,2,2,1
20,3,2,2,4,4,4,4,10,5,44.0,8,1,2,1,2,2
20,1,2,2,2,3,3,3,10,7,44.0,5,1,3,2,1,2
20,3,2,4,4,4,3,4,10,3,47.0,6,2,2,2,1,3
20,4,1,1,1,1,1,1,8,1,72.0,5,1,3,1,1,3
20,4,2,3,2,4,3,2,10,4,81.0,6,2,4,4,1,3
20,3,1,2,1,1,3,1,5,1,82.0,9,1,2,4,2,3
20,3,2,2,2,2,2,2,10,6,54.0,8,1,4,3,1,2
20,4,4,3,3,4,3,2,10,3,62.0,5,1,4,2,2,2
20,3,2,3,3,3,3,3,10,1,62.0,7,1,4,1,2,3
20,3,2,3,3,4,3,3,9,5,68.0,6,1,3,2,2,2
20,4,2,2,2,4,3,4,6,5,38.0,10,1,2,1,1,3
20,3,4,4,4,4,3,3,8,1,64.0,2,1,4,2,2,3
20,4,2,2,3,3,3,4,10,5,46.0,7,2,4,2,1,1
20,4,2,2,4,4,4,4,6,4,46.0,4,1,4,2,1,1
20,4,1,3,2,4,2,4,10,4,47.0,7,1,4,1,2,2
20,3,2,2,2,4,2,2,10,6,39.0,6,1,4,4,3,3
20,4,2,4,4,4,4,4,9,2,22.0,6,1,4,3,3,3
20,4,3,3,3,4,2,3,10,6,28.0,7,1,4,2,1,2
20,3,2,2,3,3,2,2,10,7,63.0,7,1,4,2,1,1
20,2,2,2,3,3,3,2,10,2,41.0,5,2,4,2,1,2
20,3,1,1,1,2,2,1,10,3,60.0,5,2,4,3,2,3
20,3,2,2,2,3,2,1,10,3,53.0,7,2,4,3,1,3
20,3,2,3,3,3,3,1,10,3,53.0,8,2,2,4,1,3
20,2,1,1,1,3,2,3,10,6,52.0,,2,4,2,2,3
20,3,2,2,2,3,2,2,10,3,25.0,4,2,4,1,2,3
20,3,2,2,2,2,3,2,10,3,46.0,7,2,4,1,1,2
20,2,2,2,2,2,2,2,10,1,76.0,6,2,4,1,2,3
20,4,2,2,2,4,3,4,10,2,50.0,7,2,4,2,1,2
20,4,1,2,3,4,3,2,8,3,62.0,8,2,4,2,3,3
20,3,2,2,2,2,2,2,10,1,58.0,5,1,2,1,3,3
20,3,2,2,2,3,2,2,10,4,32.0,7,2,4,2,1,2
20,4,4,4,4,4,3,1,10,7,24.0,8,2,4,2,1,1
20,2,2,2,2,2,2,2,8,4,58.0,6,1,4,1,1,2
